question_id,student_id,score
7b4dc16c-90f4-4b71-9f1d-de262e67b6b3,66fabeed-5c5f-4ab8-a345-2cd2f486e91b,1
41beabb9-c567-4abd-898c-b053e1e72e92,7931907f-d185-4c63-8303-3006dbd042e6,1
0e4a9b0a-2768-4357-85fa-76f8da1a2431,12e2ef1b-596c-44d1-9afb-d22fa13dcba7,1
f03bdce1-fb2b-49f3-9acf-962f5d4aa8d8,f0b4f39c-292f-41fc-83c1-6b79f9618f0b,1
9454e868-da44-46ab-8001-8374607769b9,10ec1a4e-32e3-481c-9b7d-d781ce32890d,1
0514ecee-aed6-4d16-9f37-64c7ae9c576b,5fe2a644-f826-4740-9e94-64a9ada8ca3a,1
8eb28965-73b8-4fbd-83e8-9bfdf64eedc8,4c27358b-31d3-4ffc-bf6d-2d463687162c,1
9923b132-ccc9-41d4-9bb1-af3a68faeaea,7e294429-b2a8-4d7d-a3c3-a5ca69deac58,0
4d1fff52-4956-4b64-967c-3ad30aa46a9d,d1fc0bba-9ece-4e63-865d-5c1903b55bc1,0
91a4742a-59f1-4daa-b40e-d53d20a20862,e2a887d2-c0e3-49c2-b4ba-d39eba71762f,0
298b5089-0e18-455f-84c7-86653af9846f,f0b4f39c-292f-41fc-83c1-6b79f9618f0b,1
662b480b-eeb1-4691-b74a-9f91370bfdf5,3c0d9f86-5a60-40b5-985b-aeea9cf66c2b,1
dfa8a650-10e5-4087-a0f0-2bccb75aff5a,cd95ba0f-e446-4d88-be26-7377d993abcc,1
c9b25955-e254-4ead-ad00-53be2a413e1d,fb1d2978-75e3-4c83-9380-0d6a3eb636bd,1
a50d019f-aff2-4f58-8fe7-f4124bc7570c,93699752-ca7c-4f29-8e3d-72633429a2d7,1
89413607-6218-49b9-b5e5-fe1ec98dea89,2d203f05-79b5-463f-82dd-890e0536366a,1
41beabb9-c567-4abd-898c-b053e1e72e92,ee922eac-e23c-494c-8214-3fab0e635a95,1
5d2f3499-da1e-43dc-a026-1fd93deb8ce8,7e6a6e37-0fe5-45ed-9237-ea3aad35e376,1
2b5ba124-79e0-4169-b734-8d2bd0049782,4a76a027-657e-4ee0-b9f7-cdaae62362ac,1
6d717191-5ce3-44d1-b027-71b479876451,9c97c050-c510-498a-969c-dd2b0832fa04,1
21e944a9-dcd3-4a1b-b541-4feb561b6680,e7cabfdc-3dd2-44b0-b94d-370c4e1c269c,1
89413607-6218-49b9-b5e5-fe1ec98dea89,3c0d9f86-5a60-40b5-985b-aeea9cf66c2b,1
5bd4bfc3-bf39-4777-97a6-a9c265205be1,c9b28c92-5c2a-4717-804e-d06e93603320,1
7088c791-97e7-4f19-9bd3-140cd9f35dc2,c1bdfd7e-7e0a-461f-8358-aeb9d7eb5f3f,1
8865f1cf-8378-4047-b7b8-eb5fdcc1e2b1,32a68b7b-fdae-4c4d-b2f9-2ba74a8ae59e,1
9454e868-da44-46ab-8001-8374607769b9,79ea3112-ded2-4f5e-8e36-9c7732731b43,1
b25b58af-7f03-4383-b2bf-bbaf9e756c0c,9a977ebf-7109-45fb-a64c-a7db5052f898,1
8865f1cf-8378-4047-b7b8-eb5fdcc1e2b1,cd95ba0f-e446-4d88-be26-7377d993abcc,1
68fb4ac8-680f-4637-80b0-0c08ee875607,9a977ebf-7109-45fb-a64c-a7db5052f898,0
e7e9bc24-ae95-4e6b-aa98-057869595121,1282b0b8-4e12-488b-9f39-f4cdaed2a014,1
a1ee50b5-28e7-42b0-85b2-923920647324,8aa6e60d-3592-4b92-8576-825f8a460783,1
ea3881e2-6cb7-49ce-8c62-38993b8f7a95,a7121afa-227a-410a-81b9-9603e35e0f3f,1
d7d3d4b4-5273-4abf-96ae-de528537c35c,75977941-af9e-41fa-9b0a-51e3fe22afa9,1
3719bc88-e1e0-40ff-b3c5-c493ba218d36,75977941-af9e-41fa-9b0a-51e3fe22afa9,1
e36eb16f-a14f-496d-b699-c06db9b34048,d1fc0bba-9ece-4e63-865d-5c1903b55bc1,1
aef1c3a4-c614-4f42-879b-0727e83af774,7f675f4f-e444-497a-b728-49db3096a3f1,1
8a2a102f-ae24-4d36-809b-bc510c06b15c,c059de46-6c88-4eaa-8714-da010f3c46c5,1
8d185f64-ff59-4a6e-91ae-485f02ec1c9b,0a8fa20f-fd6f-40be-8ae8-0dfa00e43903,1
9923b132-ccc9-41d4-9bb1-af3a68faeaea,9ee82452-2715-4297-a5dd-7db31e3e34fa,1
54aebae4-82b4-443a-a308-1a5194f4274d,c9b28c92-5c2a-4717-804e-d06e93603320,1
627b28d1-996e-4999-97d7-33c1aa0df449,027af9c8-592b-4327-923b-d40396a7bd9a,1
618cc211-a526-4b84-926b-517567d76c1b,92a71bb2-9692-440e-a001-107d94758115,1
21e944a9-dcd3-4a1b-b541-4feb561b6680,06e240d7-082b-4976-bbbc-6bb4fbf24ed1,1
8a2a102f-ae24-4d36-809b-bc510c06b15c,9aba41d3-fed7-49c6-9c90-851059ac78be,1
7b4dc16c-90f4-4b71-9f1d-de262e67b6b3,6839b33c-c64e-4e01-92e3-15bb03205fc5,1
34be789a-8d89-4f12-b7d4-d44ad5520536,4e1b8c33-7727-4f83-a376-b42586b37c6b,1
0090eab9-9ee7-4d68-8c91-e126a339f1ff,ee922eac-e23c-494c-8214-3fab0e635a95,1
e0300845-f2b9-4aa4-b842-51e98dd52596,d3f391f4-908e-4ee8-bc48-e66395203f13,1
3e154656-8612-41f4-a8ce-d6a1a05e52d7,f64134ab-b3e2-4b86-bac3-4129791ab5d1,1
eb1aad5b-1f97-490f-bbb8-84e6b1df27e9,628b37f8-830d-4037-87a4-d200e9d51580,1
c62ccd6d-efb3-4bf2-b934-ce313ab0dabd,0724fa38-876c-49b3-ba4e-0e2fc36130d8,1
5bd4bfc3-bf39-4777-97a6-a9c265205be1,4c70fd7a-1080-421d-9091-e8476f820209,1
546e5c4c-8437-4019-b018-cd4952ede1c8,2d203f05-79b5-463f-82dd-890e0536366a,1
35366385-1e88-48b9-85d9-93b2e0fd9708,10086617-c13a-4f64-a600-82cff1190518,1
41beabb9-c567-4abd-898c-b053e1e72e92,feb94471-59da-45c6-9f87-7a9163d4e768,0
546e5c4c-8437-4019-b018-cd4952ede1c8,532936fc-b949-4d29-939a-b4694370bb09,1
546e5c4c-8437-4019-b018-cd4952ede1c8,ec8f4223-3429-4890-b17e-f750fe56186c,1
4a7bd418-fd79-4574-bbba-7613317097f2,7931907f-d185-4c63-8303-3006dbd042e6,1
a63df9c8-efb0-4228-aecc-fe65fd6e3487,10086617-c13a-4f64-a600-82cff1190518,1
8fa639f5-3e65-44e3-8cb7-348a90eb30df,f0b4f39c-292f-41fc-83c1-6b79f9618f0b,1
c62ccd6d-efb3-4bf2-b934-ce313ab0dabd,8b7beb99-aec2-43c4-9a3e-872e0293454e,1
41e03290-c6d2-4f2c-b8b2-9fa5e07cc18d,0a8fa20f-fd6f-40be-8ae8-0dfa00e43903,1
58d44473-4f8c-4c43-8114-685261f1b20c,79ea3112-ded2-4f5e-8e36-9c7732731b43,1
cb6a7957-727e-4402-b8a2-3bc675b48dbd,32a68b7b-fdae-4c4d-b2f9-2ba74a8ae59e,0
625ee5a0-bf81-49e0-9e7b-1e16d845b5c4,f64134ab-b3e2-4b86-bac3-4129791ab5d1,1
a50d019f-aff2-4f58-8fe7-f4124bc7570c,cd95ba0f-e446-4d88-be26-7377d993abcc,1
5a96e9cf-82bc-4b94-8c89-66bd0915ab88,628b37f8-830d-4037-87a4-d200e9d51580,1
c8064d9b-449e-4d9a-9d5b-99c6a6f29c16,6417524e-2d39-43f6-afa7-d96267ac5cee,1
625ee5a0-bf81-49e0-9e7b-1e16d845b5c4,532936fc-b949-4d29-939a-b4694370bb09,1
05847182-5665-4c21-90e0-a10ddffbaedf,9fcb7b08-d621-4518-9469-20714febebf4,1
19dd4ac4-82a0-455b-887c-e1590f3724ea,cabef017-dbea-48e2-926e-691678bfddf8,1
d61b21e9-b3ae-45b4-9922-8153b2462225,d04969b7-713f-4739-bea2-a02408dab0cf,1
0e4a9b0a-2768-4357-85fa-76f8da1a2431,91b0f13f-50fe-4fa1-b6c6-9e85c7e4a5bd,1
e8c7182b-bcee-47fb-895c-a89635852b71,e7cabfdc-3dd2-44b0-b94d-370c4e1c269c,1
4a7bd418-fd79-4574-bbba-7613317097f2,75977941-af9e-41fa-9b0a-51e3fe22afa9,1
05847182-5665-4c21-90e0-a10ddffbaedf,3422a3bc-9aec-4cd0-84d1-e032a0e8abff,1
511df5e4-cc98-438f-a8d2-740e0cc9b51e,7f675f4f-e444-497a-b728-49db3096a3f1,1
cb6a7957-727e-4402-b8a2-3bc675b48dbd,532936fc-b949-4d29-939a-b4694370bb09,0
009b0c87-9a2d-40ea-9686-b3147f3ce40c,628b37f8-830d-4037-87a4-d200e9d51580,1
7b15c525-2bc2-45dc-869c-94e2e4d4c54e,32a68b7b-fdae-4c4d-b2f9-2ba74a8ae59e,1
ce67355d-836b-4391-b616-3bd71ea442af,2c1cf04d-201c-4323-ac85-b14dc26ad955,1
298b5089-0e18-455f-84c7-86653af9846f,df766a01-23d8-46f5-99c8-64d467f8b707,1
662b480b-eeb1-4691-b74a-9f91370bfdf5,96895ffb-12fb-4ce3-b09c-9043d89d8f98,1
7f022dc8-bf19-4c5e-bc99-e89a0d94a70c,4e5fba4b-6890-47b7-aa89-40db2a9fc76f,1
ea9dc117-e727-4e64-8a5e-e1c95e8960bf,4c70fd7a-1080-421d-9091-e8476f820209,1
b551fad1-72cb-4606-b1ce-5b2b8526298f,cabef017-dbea-48e2-926e-691678bfddf8,0
064d38da-368e-4646-b8f8-92c1779fe78d,c9b28c92-5c2a-4717-804e-d06e93603320,0
ff8177d7-4915-40fb-b5d5-f3162fa28efd,b302cb3d-9c7b-4552-a5e5-984566a6e439,1
e0300845-f2b9-4aa4-b842-51e98dd52596,4e5fba4b-6890-47b7-aa89-40db2a9fc76f,1
a7cc49e0-5fa2-44de-8831-fc1a04f2e39d,afe146c7-7224-4cfc-94bd-bacc0bfc1ec6,1
5bd4bfc3-bf39-4777-97a6-a9c265205be1,804e970e-d73f-4c19-9527-5725b73b237b,1
f69c9c38-aac0-4cc8-adb6-17eafb2919ad,4a76a027-657e-4ee0-b9f7-cdaae62362ac,1
511df5e4-cc98-438f-a8d2-740e0cc9b51e,a86cfd1b-a6f5-4574-b636-b4ebf15a0490,1
13dd288e-c9bd-43b8-aad4-7b57ade8c20b,8de9198a-b756-4c05-b14f-620d99e0747b,1
dbeeebf8-85d6-442e-b9b5-b62b84235b68,7547a961-812c-4af6-b96e-a731ba15ddfe,1
4865a013-a51e-4622-b54a-74fa6056e7c0,9c97c050-c510-498a-969c-dd2b0832fa04,1
8fa639f5-3e65-44e3-8cb7-348a90eb30df,5fe2a644-f826-4740-9e94-64a9ada8ca3a,1
54aebae4-82b4-443a-a308-1a5194f4274d,0724fa38-876c-49b3-ba4e-0e2fc36130d8,1
e465820e-c872-4fde-be55-dc17831948a7,12e2ef1b-596c-44d1-9afb-d22fa13dcba7,1
2df7d912-f3a8-4e62-86f2-44f268cd4c6a,d1fc0bba-9ece-4e63-865d-5c1903b55bc1,1
3e154656-8612-41f4-a8ce-d6a1a05e52d7,81018191-a090-4562-941e-2a807b67058d,1
009b0c87-9a2d-40ea-9686-b3147f3ce40c,7931907f-d185-4c63-8303-3006dbd042e6,0
89413607-6218-49b9-b5e5-fe1ec98dea89,4e5fba4b-6890-47b7-aa89-40db2a9fc76f,1
e46649ef-eefa-4500-bbc2-c2af6d9247ac,ec8f4223-3429-4890-b17e-f750fe56186c,1
828a31f6-8d3b-4af9-a713-a5f6eeacbbd3,0dc572ac-4675-49fa-a6f1-791fa58c6a8f,1
695b270d-74b6-4a85-a87f-6a6d01c362d9,d04969b7-713f-4739-bea2-a02408dab0cf,1
68fb4ac8-680f-4637-80b0-0c08ee875607,4e5fba4b-6890-47b7-aa89-40db2a9fc76f,1
16543e23-36f6-4248-a109-bb8d5d9ede25,92a71bb2-9692-440e-a001-107d94758115,1
7b15c525-2bc2-45dc-869c-94e2e4d4c54e,70f4f3ca-ace5-430d-ae7a-97ed6aeac555,1
8a2a102f-ae24-4d36-809b-bc510c06b15c,d3f391f4-908e-4ee8-bc48-e66395203f13,1
05fc4bf0-c9ed-4a28-bd9f-f13386098db5,3422a3bc-9aec-4cd0-84d1-e032a0e8abff,1
d61b21e9-b3ae-45b4-9922-8153b2462225,fef15157-ff55-40b4-93f4-5de37d67e56f,1
8d185f64-ff59-4a6e-91ae-485f02ec1c9b,8de9198a-b756-4c05-b14f-620d99e0747b,1
094fd4db-55df-46ac-9223-be81866d7823,9aba41d3-fed7-49c6-9c90-851059ac78be,1
2863700c-5fae-42d5-838b-95785bc079b8,4c70fd7a-1080-421d-9091-e8476f820209,1
cff5c89d-a83e-4e4b-8ae9-1d8ebe2c3e9c,f64134ab-b3e2-4b86-bac3-4129791ab5d1,1
9923b132-ccc9-41d4-9bb1-af3a68faeaea,9a977ebf-7109-45fb-a64c-a7db5052f898,1
d3b4f6bb-42c0-427a-ad9b-767af060278a,2c1cf04d-201c-4323-ac85-b14dc26ad955,1
41e03290-c6d2-4f2c-b8b2-9fa5e07cc18d,628b37f8-830d-4037-87a4-d200e9d51580,1
1aa9817f-5f4a-4b7d-b096-50da47b95823,cd95ba0f-e446-4d88-be26-7377d993abcc,1
cb222e33-b2fa-4e06-bb02-91ad08ae09dc,4e1b8c33-7727-4f83-a376-b42586b37c6b,1
425854b0-23d4-4b6b-b6e2-e000ec7d5838,60da7f84-d7fc-4104-a4b2-55c5ba650e07,1
0514ecee-aed6-4d16-9f37-64c7ae9c576b,0aaac594-544e-40a9-8d04-ba9fdbd21587,0
16543e23-36f6-4248-a109-bb8d5d9ede25,d04969b7-713f-4739-bea2-a02408dab0cf,1
4a7bd418-fd79-4574-bbba-7613317097f2,3422a3bc-9aec-4cd0-84d1-e032a0e8abff,1
9341cc10-de3e-4353-956c-5c0f61cb25a6,7931907f-d185-4c63-8303-3006dbd042e6,1
340b160e-f5c1-49b1-b800-7acf63ceef87,e2a887d2-c0e3-49c2-b4ba-d39eba71762f,1
5cc716d8-dffe-4593-811c-bf62d88536f9,c1bdfd7e-7e0a-461f-8358-aeb9d7eb5f3f,0
a2884c5e-cd0d-4211-920f-49c10f1b5b81,aff714d4-d39c-491e-9dfa-bcc1492a32ee,1
45c1bb27-0c86-4947-84f6-8e60149616ad,afe146c7-7224-4cfc-94bd-bacc0bfc1ec6,1
0da8fef8-ebac-4bd1-a47b-c9c74ca034e1,4e1b8c33-7727-4f83-a376-b42586b37c6b,1
3916e919-0220-4f5b-8774-d9569d51e4c2,5fe2a644-f826-4740-9e94-64a9ada8ca3a,1
f03bdce1-fb2b-49f3-9acf-962f5d4aa8d8,9b8ab87c-6fb1-41bb-bdf8-43dd4bd764e6,1
4455b166-2c18-4783-9986-715b95a2d97b,4c70fd7a-1080-421d-9091-e8476f820209,1
2b5ba124-79e0-4169-b734-8d2bd0049782,3422a3bc-9aec-4cd0-84d1-e032a0e8abff,1
7e39e714-83a1-49ca-ae94-3f8a8a6c5280,d04969b7-713f-4739-bea2-a02408dab0cf,1
e0300845-f2b9-4aa4-b842-51e98dd52596,92a71bb2-9692-440e-a001-107d94758115,1
cb222e33-b2fa-4e06-bb02-91ad08ae09dc,ec8f4223-3429-4890-b17e-f750fe56186c,1
25d57496-c2dc-479c-b5da-ec9e43ebbd10,4e1b8c33-7727-4f83-a376-b42586b37c6b,1
c081cc34-9132-454c-9ea7-d44a8846083c,d1fc0bba-9ece-4e63-865d-5c1903b55bc1,1
e11f3f04-fa38-4500-8034-bf169e1d4158,2d203f05-79b5-463f-82dd-890e0536366a,1
9454e868-da44-46ab-8001-8374607769b9,4c8324e7-e2e0-40a4-b0b3-2ba5db093334,1
c8ba4cb5-3aee-422d-a22b-34b1dee161b1,a7121afa-227a-410a-81b9-9603e35e0f3f,1
b60b1608-2179-43ca-8493-f011a97b34d7,ee922eac-e23c-494c-8214-3fab0e635a95,1
0da8fef8-ebac-4bd1-a47b-c9c74ca034e1,f0b4f39c-292f-41fc-83c1-6b79f9618f0b,1
efeb16c4-a99a-4705-95ae-06d4b20ce353,2c1cf04d-201c-4323-ac85-b14dc26ad955,1
828a31f6-8d3b-4af9-a713-a5f6eeacbbd3,1282b0b8-4e12-488b-9f39-f4cdaed2a014,1
25d57496-c2dc-479c-b5da-ec9e43ebbd10,32a68b7b-fdae-4c4d-b2f9-2ba74a8ae59e,1
eb1aad5b-1f97-490f-bbb8-84e6b1df27e9,32a68b7b-fdae-4c4d-b2f9-2ba74a8ae59e,0
c8064d9b-449e-4d9a-9d5b-99c6a6f29c16,df766a01-23d8-46f5-99c8-64d467f8b707,1
cb222e33-b2fa-4e06-bb02-91ad08ae09dc,d3f391f4-908e-4ee8-bc48-e66395203f13,1
cb6a7957-727e-4402-b8a2-3bc675b48dbd,3422a3bc-9aec-4cd0-84d1-e032a0e8abff,1
64f6773f-3b95-4f0c-b1df-8472f9ec3073,a7121afa-227a-410a-81b9-9603e35e0f3f,1
6d2d6517-771c-46d3-8e56-5800f7dcac3e,db5a04a1-6d25-4413-b1e2-0ae9dcb4609e,1
9f7cd2d1-3ad8-478d-85c1-9bc910570557,70f4f3ca-ace5-430d-ae7a-97ed6aeac555,1
e318c045-bd04-423b-b0b3-32230c261185,03fa7df5-d87e-4451-9d8b-282bfeead009,0
13dd288e-c9bd-43b8-aad4-7b57ade8c20b,6839b33c-c64e-4e01-92e3-15bb03205fc5,1
b9a44f55-a999-4a94-b42a-7bb9b1fcafad,4c8324e7-e2e0-40a4-b0b3-2ba5db093334,1
0e23a3c4-28d3-440f-bb9a-4bfa86b6c5fb,9fcb7b08-d621-4518-9469-20714febebf4,1
5ffe5afe-d830-45f0-b36b-df0a9d3b157d,70f4f3ca-ace5-430d-ae7a-97ed6aeac555,1
58d44473-4f8c-4c43-8114-685261f1b20c,4c70fd7a-1080-421d-9091-e8476f820209,1
e8c7182b-bcee-47fb-895c-a89635852b71,91b0f13f-50fe-4fa1-b6c6-9e85c7e4a5bd,1
13dd288e-c9bd-43b8-aad4-7b57ade8c20b,9ee82452-2715-4297-a5dd-7db31e3e34fa,1
33015324-ac93-4d86-8486-1b9047589550,7e294429-b2a8-4d7d-a3c3-a5ca69deac58,1
8d185f64-ff59-4a6e-91ae-485f02ec1c9b,e7cabfdc-3dd2-44b0-b94d-370c4e1c269c,1
2fafb7dd-4887-4ca9-8c19-f521b7fe0249,aff714d4-d39c-491e-9dfa-bcc1492a32ee,1
89991133-39de-4a70-9cb0-890e3d14001a,df766a01-23d8-46f5-99c8-64d467f8b707,1
